HR,condition,oscillation
1,BOSC,theta
0.984029484029484,BOSC,theta
0.953316953316953,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.997542997542998,BOSC,theta
1,BOSC,theta
0.965601965601966,BOSC,theta
0.932432432432432,BOSC,theta
0.976658476658477,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.965601965601966,BOSC,theta
0.933660933660934,BOSC,theta
0.975429975429975,BOSC,theta
1,BOSC,theta
0.993857493857494,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.992628992628993,BOSC,theta
1,BOSC,theta
0.955773955773956,BOSC,theta
0.916461916461916,BOSC,theta
0.974201474201474,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.923832923832924,BOSC,theta
1,BOSC,theta
0.803439803439803,BOSC,theta
0.78009828009828,BOSC,theta
0.982800982800983,BOSC,theta
1,BOSC,theta
0.99017199017199,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.992628992628993,BOSC,theta
1,BOSC,theta
0.972972972972973,BOSC,theta
0.954545454545455,BOSC,theta
0.979115479115479,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.985257985257985,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.99017199017199,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.968058968058968,BOSC,theta
0.885749385749386,BOSC,theta
0.986486486486487,BOSC,theta
1,BOSC,theta
0.971744471744472,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.858722358722359,BOSC,theta
0.714987714987715,BOSC,theta
0.963144963144963,BOSC,theta
1,BOSC,theta
0.93980343980344,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.975429975429975,BOSC,theta
1,BOSC,theta
0.996314496314496,BOSC,theta
0.941031941031941,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.988943488943489,BOSC,theta
0.975429975429975,BOSC,theta
0.996314496314496,BOSC,theta
0.883292383292383,BOSC,theta
0.807125307125307,BOSC,theta
0.915233415233415,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.985257985257985,BOSC,theta
0.477886977886978,BOSC,theta
0.995085995085995,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.969287469287469,BOSC,theta
0.952088452088452,BOSC,theta
0.975429975429975,BOSC,theta
1,BOSC,theta
0.992628992628993,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.997542997542998,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.621621621621622,BOSC,theta
0.434889434889435,BOSC,theta
0.842751842751843,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.988943488943489,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.968058968058968,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.997542997542998,BOSC,theta
1,BOSC,theta
0.988943488943489,BOSC,theta
0.94963144963145,BOSC,theta
1,BOSC,theta
0.986486486486487,BOSC,theta
0.969287469287469,BOSC,theta
0.992628992628993,BOSC,theta
1,BOSC,theta
0.889434889434889,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.984029484029484,BOSC,theta
1,BOSC,theta
0.992628992628993,BOSC,theta
0.918918918918919,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.988943488943489,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.992628992628993,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.988943488943489,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.984029484029484,BOSC,theta
1,BOSC,theta
0.998771498771499,BOSC,theta
0.979115479115479,BOSC,theta
1,BOSC,theta
0.86977886977887,BOSC,theta
0.721130221130221,BOSC,theta
0.928746928746929,BOSC,theta
1,BOSC,theta
0.99017199017199,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.972972972972973,BOSC,theta
0.959459459459459,BOSC,theta
0.985257985257985,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.977886977886978,BOSC,theta
1,BOSC,theta
0.977886977886978,BOSC,theta
0.928746928746929,BOSC,theta
0.988943488943489,BOSC,theta
0.998771498771499,BOSC,theta
0.981572481572482,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.871007371007371,BOSC,theta
0.753071253071253,BOSC,theta
0.945945945945946,BOSC,theta
1,BOSC,theta
0.991400491400491,BOSC,theta
1,BOSC,theta
0.997542997542998,BOSC,theta
0.968058968058968,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.991400491400491,BOSC,theta
0.968058968058968,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.972972972972973,BOSC,theta
1,BOSC,theta
0.99017199017199,BOSC,theta
0.464373464373464,BOSC,theta
0.998771498771499,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.985257985257985,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.991400491400491,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.743243243243243,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.996314496314496,BOSC,theta
0.963144963144963,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.99017199017199,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.996314496314496,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.995085995085995,BOSC,theta
1,BOSC,theta
0.899262899262899,BOSC,theta
0.656019656019656,BOSC,theta
0.921375921375921,BOSC,theta
0.931203931203931,BOSC,theta
0.64987714987715,BOSC,theta
0.961916461916462,BOSC,theta
0.944717444717445,BOSC,theta
0.742014742014742,BOSC,theta
0.986486486486487,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.937346437346437,BOSC,theta
0.884520884520885,BOSC,theta
0.959459459459459,BOSC,theta
1,BOSC,theta
0.985257985257985,BOSC,theta
1,BOSC,theta
0.981572481572482,BOSC,theta
0.937346437346437,BOSC,theta
0.998771498771499,BOSC,theta
0.960687960687961,BOSC,theta
0.87960687960688,BOSC,theta
0.976658476658477,BOSC,theta
1,BOSC,theta
0.985257985257985,BOSC,theta
1,BOSC,theta
0.971744471744472,BOSC,theta
0.92997542997543,BOSC,theta
0.992628992628993,BOSC,theta
0.995085995085995,BOSC,theta
0.972972972972973,BOSC,theta
1,BOSC,theta
0.997542997542998,BOSC,theta
0.982800982800983,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.997542997542998,BOSC,theta
1,BOSC,theta
0.923832923832924,BOSC,theta
0.7997542997543,BOSC,theta
0.947174447174447,BOSC,theta
0.890663390663391,BOSC,theta
0.800982800982801,BOSC,theta
0.936117936117936,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.991400491400491,BOSC,theta
0.963144963144963,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.977886977886978,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.972972972972973,eBOSC,theta
0.953316953316953,eBOSC,theta
0.982800982800983,eBOSC,theta
1,eBOSC,theta
0.975429975429975,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.987714987714988,eBOSC,theta
1,eBOSC,theta
0.921375921375921,eBOSC,theta
0.841523341523342,eBOSC,theta
0.98034398034398,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.769041769041769,eBOSC,theta
0.555282555282555,eBOSC,theta
0.812039312039312,eBOSC,theta
1,eBOSC,theta
0.979115479115479,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.947174447174447,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.703931203931204,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.985257985257985,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.968058968058968,eBOSC,theta
0.947174447174447,eBOSC,theta
0.977886977886978,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.982800982800983,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.992628992628993,eBOSC,theta
1,eBOSC,theta
0.916461916461916,eBOSC,theta
0.775184275184275,eBOSC,theta
0.998771498771499,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.981572481572482,eBOSC,theta
0.942260442260442,eBOSC,theta
0.992628992628993,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.942260442260442,eBOSC,theta
0.914004914004914,eBOSC,theta
0.954545454545455,eBOSC,theta
0.986486486486487,eBOSC,theta
0.969287469287469,eBOSC,theta
0.995085995085995,eBOSC,theta
1,eBOSC,theta
0.988943488943489,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.986486486486487,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.937346437346437,eBOSC,theta
1,eBOSC,theta
0.979115479115479,eBOSC,theta
0.941031941031941,eBOSC,theta
0.991400491400491,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.995085995085995,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.987714987714988,eBOSC,theta
1,eBOSC,theta
0.868550368550369,eBOSC,theta
0.814496314496315,eBOSC,theta
0.899262899262899,eBOSC,theta
1,eBOSC,theta
0.993857493857494,eBOSC,theta
1,eBOSC,theta
0.997542997542998,eBOSC,theta
0.977886977886978,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.917690417690418,eBOSC,theta
0.786240786240786,eBOSC,theta
0.954545454545455,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.948402948402948,eBOSC,theta
0.92014742014742,eBOSC,theta
0.958230958230958,eBOSC,theta
1,eBOSC,theta
0.998771498771499,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.893120393120393,eBOSC,theta
0.686732186732187,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.984029484029484,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.992628992628993,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.977886977886978,eBOSC,theta
0.931203931203931,eBOSC,theta
0.987714987714988,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.921375921375921,eBOSC,theta
0.748157248157248,eBOSC,theta
0.953316953316953,eBOSC,theta
0.982800982800983,eBOSC,theta
0.862407862407862,eBOSC,theta
0.995085995085995,eBOSC,theta
1,eBOSC,theta
0.98034398034398,eBOSC,theta
1,eBOSC,theta
0.979115479115479,eBOSC,theta
0.815724815724816,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.955773955773956,eBOSC,theta
0.901719901719902,eBOSC,theta
0.97051597051597,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.992628992628993,eBOSC,theta
1,eBOSC,theta
0.991400491400491,eBOSC,theta
0.917690417690418,eBOSC,theta
1,eBOSC,theta
0.99017199017199,eBOSC,theta
0.953316953316953,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.916461916461916,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.992628992628993,eBOSC,theta
1,eBOSC,theta
0.993857493857494,eBOSC,theta
0.976658476658477,eBOSC,theta
1,eBOSC,theta
0.826781326781327,eBOSC,theta
0.437346437346437,eBOSC,theta
0.922604422604423,eBOSC,theta
1,eBOSC,theta
0.977886977886978,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.996314496314496,eBOSC,theta
0.963144963144963,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.976658476658477,eBOSC,theta
0.604422604422604,eBOSC,theta
0.984029484029484,eBOSC,theta
0.997542997542998,eBOSC,theta
0.961916461916462,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.996314496314496,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.847665847665848,eBOSC,theta
0.658476658476658,eBOSC,theta
0.87960687960688,eBOSC,theta
0.976658476658477,eBOSC,theta
0.909090909090909,eBOSC,theta
0.997542997542998,eBOSC,theta
1,eBOSC,theta
0.984029484029484,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.988943488943489,eBOSC,theta
1,eBOSC,theta
0.874692874692875,eBOSC,theta
0.816953316953317,eBOSC,theta
0.899262899262899,eBOSC,theta
1,eBOSC,theta
0.991400491400491,eBOSC,theta
1,eBOSC,theta
0.99017199017199,eBOSC,theta
0.971744471744472,eBOSC,theta
0.998771498771499,eBOSC,theta
0.914004914004914,eBOSC,theta
0.834152334152334,eBOSC,theta
0.932432432432432,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.955773955773956,eBOSC,theta
0.933660933660934,eBOSC,theta
0.963144963144963,eBOSC,theta
0.965601965601966,eBOSC,theta
0.885749385749386,eBOSC,theta
0.993857493857494,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.981572481572482,eBOSC,theta
0.856265356265356,eBOSC,theta
0.988943488943489,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.976658476658477,eBOSC,theta
0.950859950859951,eBOSC,theta
0.992628992628993,eBOSC,theta
1,eBOSC,theta
0.945945945945946,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.99017199017199,eBOSC,theta
1,eBOSC,theta
0.993857493857494,eBOSC,theta
0.969287469287469,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.982800982800983,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.974201474201474,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.995085995085995,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.969287469287469,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.988943488943489,eBOSC,theta
1,eBOSC,theta
0.961916461916462,eBOSC,theta
0.926289926289926,eBOSC,theta
0.972972972972973,eBOSC,theta
0.947174447174447,eBOSC,theta
0.824324324324324,eBOSC,theta
0.976658476658477,eBOSC,theta
0.783783783783784,eBOSC,theta
0.759213759213759,eBOSC,theta
0.796068796068796,eBOSC,theta
0.92014742014742,eBOSC,theta
0.750614250614251,eBOSC,theta
0.931203931203931,eBOSC,theta
1,eBOSC,theta
0.995085995085995,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.819410319410319,eBOSC,theta
1,eBOSC,theta
0.992628992628993,eBOSC,theta
0.961916461916462,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.969287469287469,eBOSC,theta
0.927518427518428,eBOSC,theta
0.984029484029484,eBOSC,theta
0.995085995085995,eBOSC,theta
0.965601965601966,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.991400491400491,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.972972972972973,eBOSC,theta
0.955773955773956,eBOSC,theta
0.977886977886978,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.972972972972973,eBOSC,theta
0.934889434889435,eBOSC,theta
0.981572481572482,eBOSC,theta
1,eBOSC,theta
0.998771498771499,eBOSC,theta
1,eBOSC,theta
0.988943488943489,eBOSC,theta
0.954545454545455,eBOSC,theta
0.993857493857494,eBOSC,theta
0.964373464373464,eBOSC,theta
0.922604422604423,eBOSC,theta
0.977886977886978,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.977886977886978,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.996314496314496,eBOSC,theta
0.977886977886978,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.97051597051597,eBOSC,theta
0.812039312039312,eBOSC,theta
0.992628992628993,eBOSC,theta
1,eBOSC,theta
0.961916461916462,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.985257985257985,eBOSC,theta
0.960687960687961,eBOSC,theta
0.997542997542998,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.923832923832924,eBOSC,theta
0.648648648648649,eBOSC,theta
0.94963144963145,eBOSC,theta
1,eBOSC,theta
0.99017199017199,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.982800982800983,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.977886977886978,eBOSC,theta
0.80958230958231,eBOSC,theta
0.991400491400491,eBOSC,theta
1,eBOSC,theta
0.982800982800983,eBOSC,theta
1,eBOSC,theta
0.977886977886978,eBOSC,theta
0.928746928746929,eBOSC,theta
0.99017199017199,eBOSC,theta
1,eBOSC,theta
0.984029484029484,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.982800982800983,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.977886977886978,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.977886977886978,eBOSC,theta
0.786240786240786,eBOSC,theta
0.986486486486487,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.993857493857494,eBOSC,theta
0.733415233415233,eBOSC,theta
1,eBOSC,theta
0.94963144963145,eBOSC,theta
0.917690417690418,eBOSC,theta
0.955773955773956,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.977886977886978,eBOSC,theta
0.884520884520885,fBOSC,theta
1,fBOSC,theta
0.985257985257985,fBOSC,theta
0.944717444717445,fBOSC,theta
0.997542997542998,fBOSC,theta
1,fBOSC,theta
0.979115479115479,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
0.996314496314496,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
0.92014742014742,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
0.900491400491401,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
0.976658476658477,fBOSC,theta
1,fBOSC,theta
0.991400491400491,fBOSC,theta
0.974201474201474,fBOSC,theta
0.998771498771499,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
0.993857493857494,fBOSC,theta
0.961916461916462,fBOSC,theta
1,fBOSC,theta
0.932432432432432,fBOSC,theta
0.863636363636364,fBOSC,theta
0.942260442260442,fBOSC,theta
0.941031941031941,fBOSC,theta
0.66953316953317,fBOSC,theta
0.963144963144963,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
0.992628992628993,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
0.697788697788698,fBOSC,theta
0.316953316953317,fBOSC,theta
0.793611793611794,fBOSC,theta
0.998771498771499,fBOSC,theta
0.979115479115479,fBOSC,theta
1,fBOSC,theta
0.953316953316953,fBOSC,theta
0.922604422604423,fBOSC,theta
0.964373464373464,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
0.992628992628993,fBOSC,theta
