HR,condition,oscillation
0.288697788697789,BOSC,theta
0.873464373464373,BOSC,theta
0.66953316953317,BOSC,theta
0.885749385749386,BOSC,theta
0.488943488943489,BOSC,theta
0,BOSC,theta
0.512285012285012,BOSC,theta
0.600737100737101,BOSC,theta
0.314496314496314,BOSC,theta
0.647420147420147,BOSC,theta
0.975429975429975,BOSC,theta
0.238329238329238,BOSC,theta
1,BOSC,theta
0.948402948402948,BOSC,theta
0.909090909090909,BOSC,theta
0.954545454545455,BOSC,theta
0.791154791154791,BOSC,theta
0.712530712530713,BOSC,theta
0.80958230958231,BOSC,theta
0.55036855036855,BOSC,theta
0.393120393120393,BOSC,theta
0.57002457002457,BOSC,theta
0.734643734643735,BOSC,theta
0,BOSC,theta
0.77027027027027,BOSC,theta
0.566339066339066,BOSC,theta
0,BOSC,theta
0.605651105651106,BOSC,theta
0.773955773955774,BOSC,theta
0,BOSC,theta
0.804668304668305,BOSC,theta
0.680589680589681,BOSC,theta
0.450859950859951,BOSC,theta
0.699017199017199,BOSC,theta
1,BOSC,theta
0.416461916461916,BOSC,theta
1,BOSC,theta
0.613022113022113,BOSC,theta
0,BOSC,theta
0.683046683046683,BOSC,theta
0.291154791154791,BOSC,theta
0,BOSC,theta
0.303439803439803,BOSC,theta
0.329238329238329,BOSC,theta
0,BOSC,theta
0.341523341523342,BOSC,theta
0.762899262899263,BOSC,theta
0.388206388206388,BOSC,theta
0.796068796068796,BOSC,theta
0.597051597051597,BOSC,theta
0.278869778869779,BOSC,theta
0.746928746928747,BOSC,theta
1,BOSC,theta
0.493857493857494,BOSC,theta
1,BOSC,theta
0.692874692874693,BOSC,theta
0.568796068796069,BOSC,theta
0.702702702702703,BOSC,theta
0.401719901719902,BOSC,theta
0.356265356265356,BOSC,theta
0.406633906633907,BOSC,theta
0.955773955773956,BOSC,theta
0,BOSC,theta
0.963144963144963,BOSC,theta
0.71007371007371,BOSC,theta
0,BOSC,theta
0.724815724815725,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0.313267813267813,BOSC,theta
0.552825552825553,BOSC,theta
0.318181818181818,BOSC,theta
0.565110565110565,BOSC,theta
0.382063882063882,BOSC,theta
0.250614250614251,BOSC,theta
0.528255528255528,BOSC,theta
0.557739557739558,BOSC,theta
0,BOSC,theta
0.748157248157248,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0.339066339066339,BOSC,theta
0.248157248157248,BOSC,theta
0.621621621621622,BOSC,theta
0.405405405405405,BOSC,theta
0.335380835380835,BOSC,theta
0.422604422604423,BOSC,theta
0.373464373464373,BOSC,theta
0,BOSC,theta
0.383292383292383,BOSC,theta
0.84029484029484,BOSC,theta
0.536855036855037,BOSC,theta
0.863636363636364,BOSC,theta
0.86977886977887,BOSC,theta
0.275184275184275,BOSC,theta
0.900491400491401,BOSC,theta
0.617936117936118,BOSC,theta
0.372235872235872,BOSC,theta
0.646191646191646,BOSC,theta
0.224815724815725,BOSC,theta
0,BOSC,theta
0.615479115479115,BOSC,theta
0.595823095823096,BOSC,theta
0.262899262899263,BOSC,theta
0.604422604422604,BOSC,theta
0.281326781326781,BOSC,theta
0,BOSC,theta
0.300982800982801,BOSC,theta
0.412776412776413,BOSC,theta
0,BOSC,theta
0.42014742014742,BOSC,theta
0.245700245700246,BOSC,theta
0.214987714987715,BOSC,theta
0.250614250614251,BOSC,theta
0.714987714987715,BOSC,theta
0.307125307125307,BOSC,theta
0.818181818181818,BOSC,theta
0.342751842751843,BOSC,theta
0,BOSC,theta
0.507371007371007,BOSC,theta
0.861179361179361,BOSC,theta
0.443488943488943,BOSC,theta
0.896805896805897,BOSC,theta
0.57002457002457,BOSC,theta
0,BOSC,theta
0.590909090909091,BOSC,theta
0.996314496314496,BOSC,theta
0.597051597051597,BOSC,theta
1,BOSC,theta
0.791154791154791,BOSC,theta
0.267813267813268,BOSC,theta
0.851351351351351,BOSC,theta
0.286240786240786,BOSC,theta
0,BOSC,theta
0.2997542997543,BOSC,theta
0.937346437346437,BOSC,theta
0.520884520884521,BOSC,theta
0.974201474201474,BOSC,theta
0.540540540540541,BOSC,theta
0,BOSC,theta
0.57002457002457,BOSC,theta
0.86977886977887,BOSC,theta
0.791154791154791,BOSC,theta
0.882063882063882,BOSC,theta
0.585995085995086,BOSC,theta
0.283783783783784,BOSC,theta
0.617936117936118,BOSC,theta
0.732186732186732,BOSC,theta
0.646191646191646,BOSC,theta
0.748157248157248,BOSC,theta
0.689189189189189,BOSC,theta
0.288697788697789,BOSC,theta
0.723587223587224,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0.626535626535627,BOSC,theta
0,BOSC,theta
0.656019656019656,BOSC,theta
0.748157248157248,BOSC,theta
0,BOSC,theta
0.792383292383292,BOSC,theta
0.628992628992629,BOSC,theta
0.52948402948403,BOSC,theta
0.680589680589681,BOSC,theta
0.886977886977887,BOSC,theta
0.235872235872236,BOSC,theta
0.964373464373464,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0.245700245700246,BOSC,theta
0.609336609336609,BOSC,theta
0.33046683046683,BOSC,theta
0.635135135135135,BOSC,theta
0.626535626535627,BOSC,theta
0.332923832923833,BOSC,theta
0.644963144963145,BOSC,theta
0.530712530712531,BOSC,theta
0.33046683046683,BOSC,theta
0.581081081081081,BOSC,theta
0.777641277641278,BOSC,theta
0.471744471744472,BOSC,theta
0.785012285012285,BOSC,theta
0.592137592137592,BOSC,theta
0.226044226044226,BOSC,theta
0.722358722358722,BOSC,theta
0.266584766584767,BOSC,theta
0,BOSC,theta
0.476658476658477,BOSC,theta
0.262899262899263,BOSC,theta
0,BOSC,theta
0.273955773955774,BOSC,theta
0.94963144963145,BOSC,theta
0.885749385749386,BOSC,theta
0.959459459459459,BOSC,theta
0.713759213759214,BOSC,theta
0,BOSC,theta
0.728501228501228,BOSC,theta
0.805896805896806,BOSC,theta
0,BOSC,theta
0.832923832923833,BOSC,theta
0.880835380835381,BOSC,theta
0.455773955773956,BOSC,theta
0.898034398034398,BOSC,theta
0.614250614250614,BOSC,theta
0,BOSC,theta
0.737100737100737,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0.234643734643735,BOSC,theta
0.902948402948403,BOSC,theta
0.749385749385749,BOSC,theta
0.925061425061425,BOSC,theta
0.444717444717445,BOSC,theta
0.391891891891892,BOSC,theta
0.450859950859951,BOSC,theta
0.922604422604423,BOSC,theta
0.469287469287469,BOSC,theta
0.92997542997543,BOSC,theta
0.914004914004914,BOSC,theta
0.625307125307125,BOSC,theta
0.942260442260442,BOSC,theta
1,BOSC,theta
0.885749385749386,BOSC,theta
1,BOSC,theta
0.458230958230958,BOSC,theta
0.378378378378378,BOSC,theta
0.517199017199017,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0.839066339066339,BOSC,theta
0.723587223587224,BOSC,theta
0.863636363636364,BOSC,theta
0.493857493857494,BOSC,theta
0,BOSC,theta
0.504914004914005,BOSC,theta
0.421375921375921,BOSC,theta
0,BOSC,theta
0.443488943488943,BOSC,theta
0.816953316953317,BOSC,theta
0.676904176904177,BOSC,theta
0.848894348894349,BOSC,theta
0.588452088452088,BOSC,theta
0,BOSC,theta
0.611793611793612,BOSC,theta
0.851351351351351,BOSC,theta
0.513513513513513,BOSC,theta
0.872235872235872,BOSC,theta
0.464373464373464,BOSC,theta
0,BOSC,theta
0.491400491400491,BOSC,theta
0.917690417690418,BOSC,theta
0.315724815724816,BOSC,theta
0.952088452088452,BOSC,theta
0.899262899262899,BOSC,theta
0.761670761670762,BOSC,theta
0.907862407862408,BOSC,theta
0.412776412776413,BOSC,theta
0.355036855036855,BOSC,theta
0.426289926289926,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0.714987714987715,BOSC,theta
0,BOSC,theta
0.769041769041769,BOSC,theta
0.409090909090909,BOSC,theta
0.294840294840295,BOSC,theta
0.458230958230958,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0.5,BOSC,theta
0.626535626535627,BOSC,theta
0,BOSC,theta
0.685503685503685,BOSC,theta
0.802211302211302,BOSC,theta
0.668304668304668,BOSC,theta
0.839066339066339,BOSC,theta
0.433660933660934,BOSC,theta
0,BOSC,theta
0.463144963144963,BOSC,theta
0.304668304668305,BOSC,theta
0,BOSC,theta
0.332923832923833,BOSC,theta
0.226044226044226,BOSC,theta
0,BOSC,theta
0.235872235872236,BOSC,theta
0.673218673218673,BOSC,theta
0.511056511056511,BOSC,theta
0.689189189189189,BOSC,theta
0.722358722358722,BOSC,theta
0.568796068796069,BOSC,theta
0.778869778869779,BOSC,theta
0.572481572481572,BOSC,theta
0.314496314496314,BOSC,theta
0.588452088452088,BOSC,theta
0.417690417690418,BOSC,theta
0,BOSC,theta
0.42997542997543,BOSC,theta
0.407862407862408,BOSC,theta
0,BOSC,theta
0.426289926289926,BOSC,theta
0.931203931203931,BOSC,theta
0.737100737100737,BOSC,theta
0.957002457002457,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0.332923832923833,BOSC,theta
0.234643734643735,BOSC,theta
0.391891891891892,BOSC,theta
0.528255528255528,BOSC,theta
0,BOSC,theta
0.608108108108108,BOSC,theta
0.265356265356265,BOSC,theta
0,BOSC,theta
0.277641277641278,BOSC,theta
0.368550368550369,BOSC,theta
0.257985257985258,BOSC,theta
0.551597051597052,BOSC,theta
0.745700245700246,BOSC,theta
0.385749385749386,BOSC,theta
0.755528255528256,BOSC,theta
0.71007371007371,BOSC,theta
0,BOSC,theta
0.721130221130221,BOSC,theta
0.753071253071253,BOSC,theta
0.673218673218673,BOSC,theta
0.777641277641278,BOSC,theta
0.497542997542998,BOSC,theta
0.325552825552826,BOSC,theta
0.512285012285012,BOSC,theta
0.898034398034398,BOSC,theta
0.384520884520885,BOSC,theta
0.902948402948403,BOSC,theta
0.85995085995086,BOSC,theta
0,BOSC,theta
0.873464373464373,BOSC,theta
0.631449631449631,BOSC,theta
0.538083538083538,BOSC,theta
0.64987714987715,BOSC,theta
0.417690417690418,BOSC,theta
0,BOSC,theta
0.427518427518428,BOSC,theta
0.92014742014742,BOSC,theta
0,BOSC,theta
0.986486486486487,BOSC,theta
0.948402948402948,BOSC,theta
0.886977886977887,BOSC,theta
0.955773955773956,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0.243243243243243,BOSC,theta
0.680589680589681,BOSC,theta
0,BOSC,theta
0.708845208845209,BOSC,theta
0.964373464373464,BOSC,theta
0.507371007371007,BOSC,theta
0.975429975429975,BOSC,theta
0.750614250614251,BOSC,theta
0.415233415233415,BOSC,theta
0.77027027027027,BOSC,theta
0.484029484029484,BOSC,theta
0,BOSC,theta
0.533169533169533,BOSC,theta
0.878378378378378,BOSC,theta
0.35012285012285,BOSC,theta
0.926289926289926,eBOSC,theta
0.895577395577396,eBOSC,theta
0,eBOSC,theta
0.915233415233415,eBOSC,theta
0.911547911547912,eBOSC,theta
0.313267813267813,eBOSC,theta
0.936117936117936,eBOSC,theta
0.216216216216216,eBOSC,theta
0,eBOSC,theta
0.223587223587224,eBOSC,theta
0.262899262899263,eBOSC,theta
0,eBOSC,theta
0.308353808353808,eBOSC,theta
0.867321867321867,eBOSC,theta
0.670761670761671,eBOSC,theta
0.964373464373464,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.535626535626536,eBOSC,theta
0.450859950859951,eBOSC,theta
0.571253071253071,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.288697788697789,eBOSC,theta
0,eBOSC,theta
0.55036855036855,eBOSC,theta
0.781326781326781,eBOSC,theta
0.380835380835381,eBOSC,theta
0.814496314496315,eBOSC,theta
0.907862407862408,eBOSC,theta
0.334152334152334,eBOSC,theta
0.933660933660934,eBOSC,theta
0.474201474201474,eBOSC,theta
0.235872235872236,eBOSC,theta
0.498771498771499,eBOSC,theta
0.73955773955774,eBOSC,theta
0.320638820638821,eBOSC,theta
0.797297297297297,eBOSC,theta
0.761670761670762,eBOSC,theta
0,eBOSC,theta
0.773955773955774,eBOSC,theta
0.985257985257985,eBOSC,theta
0.824324324324324,eBOSC,theta
0.992628992628993,eBOSC,theta
0.993857493857494,eBOSC,theta
0.608108108108108,eBOSC,theta
1,eBOSC,theta
0.857493857493858,eBOSC,theta
0.487714987714988,eBOSC,theta
0.863636363636364,eBOSC,theta
0.732186732186732,eBOSC,theta
0.428746928746929,eBOSC,theta
0.746928746928747,eBOSC,theta
0.685503685503685,eBOSC,theta
0.319410319410319,eBOSC,theta
0.884520884520885,eBOSC,theta
0.753071253071253,eBOSC,theta
0.383292383292383,eBOSC,theta
0.767813267813268,eBOSC,theta
0.931203931203931,eBOSC,theta
0.297297297297297,eBOSC,theta
0.945945945945946,eBOSC,theta
0.78009828009828,eBOSC,theta
0.291154791154791,eBOSC,theta
0.819410319410319,eBOSC,theta
0.28009828009828,eBOSC,theta
0,eBOSC,theta
0.358722358722359,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.965601965601966,eBOSC,theta
0.37960687960688,eBOSC,theta
0.972972972972973,eBOSC,theta
0.977886977886978,eBOSC,theta
0.954545454545455,eBOSC,theta
0.986486486486487,eBOSC,theta
0.749385749385749,eBOSC,theta
0.296068796068796,eBOSC,theta
0.776412776412776,eBOSC,theta
0.375921375921376,eBOSC,theta
0,eBOSC,theta
0.385749385749386,eBOSC,theta
0.508599508599509,eBOSC,theta
0,eBOSC,theta
0.522113022113022,eBOSC,theta
0.658476658476658,eBOSC,theta
0.578624078624079,eBOSC,theta
0.676904176904177,eBOSC,theta
0.84029484029484,eBOSC,theta
0.702702702702703,eBOSC,theta
0.862407862407862,eBOSC,theta
0.477886977886978,eBOSC,theta
0.323095823095823,eBOSC,theta
0.568796068796069,eBOSC,theta
0.305896805896806,eBOSC,theta
0,eBOSC,theta
0.325552825552826,eBOSC,theta
0.442260442260442,eBOSC,theta
0,eBOSC,theta
0.477886977886978,eBOSC,theta
0.679361179361179,eBOSC,theta
0.493857493857494,eBOSC,theta
0.705159705159705,eBOSC,theta
0.942260442260442,eBOSC,theta
0.871007371007371,eBOSC,theta
0.945945945945946,eBOSC,theta
0.98034398034398,eBOSC,theta
0.947174447174447,eBOSC,theta
0.986486486486487,eBOSC,theta
0.969287469287469,eBOSC,theta
0.615479115479115,eBOSC,theta
0.997542997542998,eBOSC,theta
0.818181818181818,eBOSC,theta
0.266584766584767,eBOSC,theta
0.856265356265356,eBOSC,theta
0.662162162162162,eBOSC,theta
0,eBOSC,theta
0.675675675675676,eBOSC,theta
0.324324324324324,eBOSC,theta
0,eBOSC,theta
0.836609336609337,eBOSC,theta
0.831695331695332,eBOSC,theta
0.19041769041769,eBOSC,theta
0.848894348894349,eBOSC,theta
0.917690417690418,eBOSC,theta
0.517199017199017,eBOSC,theta
0.953316953316953,eBOSC,theta
0.594594594594595,eBOSC,theta
0,eBOSC,theta
0.603194103194103,eBOSC,theta
0.971744471744472,eBOSC,theta
0.69041769041769,eBOSC,theta
0.998771498771499,eBOSC,theta
0.58968058968059,eBOSC,theta
0.244471744471744,eBOSC,theta
0.624078624078624,eBOSC,theta
0.36977886977887,eBOSC,theta
0.285012285012285,eBOSC,theta
0.390663390663391,eBOSC,theta
0.4004914004914,eBOSC,theta
0,eBOSC,theta
0.44963144963145,eBOSC,theta
0.756756756756757,eBOSC,theta
0,eBOSC,theta
0.797297297297297,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.923832923832924,eBOSC,theta
0.871007371007371,eBOSC,theta
0.931203931203931,eBOSC,theta
0.872235872235872,eBOSC,theta
0.237100737100737,eBOSC,theta
0.890663390663391,eBOSC,theta
0.880835380835381,eBOSC,theta
0.665847665847666,eBOSC,theta
0.914004914004914,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.234643734643735,eBOSC,theta
0.895577395577396,eBOSC,theta
0.702702702702703,eBOSC,theta
0.944717444717445,eBOSC,theta
0.348894348894349,eBOSC,theta
0,eBOSC,theta
0.416461916461916,eBOSC,theta
0.476658476658477,eBOSC,theta
0.407862407862408,eBOSC,theta
0.488943488943489,eBOSC,theta
0.348894348894349,eBOSC,theta
0,eBOSC,theta
0.377149877149877,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.71990171990172,eBOSC,theta
0.308353808353808,eBOSC,theta
0.764127764127764,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.842751842751843,eBOSC,theta
0.627764127764128,eBOSC,theta
0.856265356265356,eBOSC,theta
0.544226044226044,eBOSC,theta
0,eBOSC,theta
0.588452088452088,eBOSC,theta
0.893120393120393,eBOSC,theta
0,eBOSC,theta
0.904176904176904,eBOSC,theta
0.551597051597052,eBOSC,theta
0.208845208845209,eBOSC,theta
0.722358722358722,eBOSC,theta
0.745700245700246,eBOSC,theta
0.488943488943489,eBOSC,theta
0.76044226044226,eBOSC,theta
0.304668304668305,eBOSC,theta
0.249385749385749,eBOSC,theta
0.313267813267813,eBOSC,theta
0.972972972972973,eBOSC,theta
0.746928746928747,eBOSC,theta
0.976658476658477,eBOSC,theta
0.921375921375921,eBOSC,theta
0.804668304668305,eBOSC,theta
0.971744471744472,eBOSC,theta
0.513513513513513,eBOSC,theta
0.214987714987715,eBOSC,theta
0.528255528255528,eBOSC,theta
1,eBOSC,theta
0.664619164619165,eBOSC,theta
1,eBOSC,theta
0.835380835380835,eBOSC,theta
0.402948402948403,eBOSC,theta
0.846437346437346,eBOSC,theta
0.535626535626536,eBOSC,theta
0,eBOSC,theta
0.572481572481572,eBOSC,theta
0.71007371007371,eBOSC,theta
0.223587223587224,eBOSC,theta
0.734643734643735,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.366093366093366,eBOSC,theta
0,eBOSC,theta
0.422604422604423,eBOSC,theta
0.605651105651106,eBOSC,theta
0.488943488943489,eBOSC,theta
0.628992628992629,eBOSC,theta
0.253071253071253,eBOSC,theta
0,eBOSC,theta
0.285012285012285,eBOSC,theta
0.759213759213759,eBOSC,theta
0.567567567567568,eBOSC,theta
0.787469287469287,eBOSC,theta
0.998771498771499,eBOSC,theta
0.625307125307125,eBOSC,theta
1,eBOSC,theta
0.248157248157248,eBOSC,theta
0,eBOSC,theta
0.7002457002457,eBOSC,theta
0.4004914004914,eBOSC,theta
0.296068796068796,eBOSC,theta
0.423832923832924,eBOSC,theta
0.603194103194103,eBOSC,theta
0.486486486486487,eBOSC,theta
0.611793611793612,eBOSC,theta
0.874692874692875,eBOSC,theta
0.34029484029484,eBOSC,theta
0.893120393120393,eBOSC,theta
0.670761670761671,eBOSC,theta
0.577395577395577,eBOSC,theta
0.694103194103194,eBOSC,theta
0.84029484029484,eBOSC,theta
0.599508599508599,eBOSC,theta
0.875921375921376,eBOSC,theta
0.448402948402948,eBOSC,theta
0.264127764127764,eBOSC,theta
0.466830466830467,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.820638820638821,eBOSC,theta
0.721130221130221,eBOSC,theta
0.841523341523342,eBOSC,theta
0.296068796068796,eBOSC,theta
0,eBOSC,theta
0.308353808353808,eBOSC,theta
0.196560196560197,eBOSC,theta
0,eBOSC,theta
0.207616707616708,eBOSC,theta
0.43980343980344,eBOSC,theta
0.296068796068796,eBOSC,theta
0.468058968058968,eBOSC,theta
0.214987714987715,eBOSC,theta
0,eBOSC,theta
0.404176904176904,eBOSC,theta
0.546683046683047,eBOSC,theta
0.243243243243243,eBOSC,theta
0.58968058968059,eBOSC,theta
0.571253071253071,eBOSC,theta
0,eBOSC,theta
0.611793611793612,eBOSC,theta
0.714987714987715,eBOSC,theta
0,eBOSC,theta
0.73955773955774,eBOSC,theta
0.991400491400491,eBOSC,theta
0.928746928746929,eBOSC,theta
1,eBOSC,theta
0.825552825552825,eBOSC,theta
0.517199017199017,eBOSC,theta
0.84029484029484,eBOSC,theta
0.396805896805897,eBOSC,theta
0,eBOSC,theta
0.425061425061425,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.874692874692875,eBOSC,theta
0.756756756756757,eBOSC,theta
0.884520884520885,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.7997542997543,eBOSC,theta
0,eBOSC,theta
0.853808353808354,eBOSC,theta
0.577395577395577,eBOSC,theta
0,eBOSC,theta
0.615479115479115,eBOSC,theta
0.712530712530713,eBOSC,theta
0.378378378378378,eBOSC,theta
0.753071253071253,eBOSC,theta
0.733415233415233,eBOSC,theta
0.51965601965602,eBOSC,theta
0.772727272727273,eBOSC,theta
0.953316953316953,eBOSC,theta
0,eBOSC,theta
0.982800982800983,eBOSC,theta
0.862407862407862,eBOSC,theta
0.405405405405405,eBOSC,theta
0.874692874692875,eBOSC,theta
0.945945945945946,eBOSC,theta
0.882063882063882,eBOSC,theta
0.950859950859951,eBOSC,theta
0.496314496314496,eBOSC,theta
0.255528255528256,eBOSC,theta
0.539312039312039,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.314496314496314,eBOSC,theta
0,eBOSC,theta
0.443488943488943,eBOSC,theta
0.34029484029484,eBOSC,theta
0.273955773955774,eBOSC,theta
0.345208845208845,eBOSC,theta
0.50982800982801,eBOSC,theta
0.165847665847666,eBOSC,theta
0.563882063882064,eBOSC,theta
0.507371007371007,eBOSC,theta
0.351351351351351,eBOSC,theta
0.807125307125307,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.339066339066339,eBOSC,theta
0,eBOSC,theta
0.373464373464373,eBOSC,theta
0.621621621621622,eBOSC,theta
0.283783783783784,eBOSC,theta
0.637592137592138,eBOSC,theta
0.679361179361179,eBOSC,theta
0.491400491400491,eBOSC,theta
0.85995085995086,eBOSC,theta
0.783783783783784,eBOSC,theta
0.442260442260442,eBOSC,theta
0.80958230958231,eBOSC,theta
0.44963144963145,eBOSC,theta
0.267813267813268,eBOSC,theta
0.476658476658477,eBOSC,theta
0.818181818181818,eBOSC,theta
0.64987714987715,eBOSC,theta
0.831695331695332,eBOSC,theta
0.651105651105651,eBOSC,theta
0.393120393120393,eBOSC,theta
0.684275184275184,eBOSC,theta
0.610565110565111,eBOSC,theta
0.42997542997543,eBOSC,theta
0.627764127764128,eBOSC,theta
0.716216216216216,eBOSC,theta
0.26044226044226,eBOSC,theta
0.735872235872236,eBOSC,theta
0.318181818181818,eBOSC,theta
0,eBOSC,theta
0.442260442260442,eBOSC,theta
0.778869778869779,eBOSC,theta
0.416461916461916,eBOSC,theta
0.791154791154791,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.414004914004914,eBOSC,theta
0.315724815724816,eBOSC,theta
0,eBOSC,theta
0.866093366093366,eBOSC,theta
0.905405405405405,eBOSC,theta
0.631449631449631,eBOSC,theta
0.921375921375921,eBOSC,theta
0.845208845208845,eBOSC,theta
0.394348894348894,eBOSC,theta
0.867321867321867,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.979115479115479,eBOSC,theta
0.644963144963145,eBOSC,theta
0.987714987714988,eBOSC,theta
0.786240786240786,eBOSC,theta
0.708845208845209,eBOSC,theta
0.78992628992629,eBOSC,theta
0.896805896805897,eBOSC,theta
0,eBOSC,theta
0.982800982800983,eBOSC,theta
0.611793611793612,eBOSC,theta
0.28992628992629,eBOSC,theta
0.625307125307125,eBOSC,theta
0.907862407862408,eBOSC,theta
0.726044226044226,eBOSC,theta
0.937346437346437,eBOSC,theta
0.744471744471744,eBOSC,theta
0.298525798525799,eBOSC,theta
0.764127764127764,eBOSC,theta
0.567567567567568,eBOSC,theta
0,eBOSC,theta
0.646191646191646,eBOSC,theta
0.433660933660934,eBOSC,theta
