HR,condition,oscillation
0,BOSC,theta
0.73955773955774,BOSC,theta
0.465601965601966,BOSC,theta
0.754299754299754,BOSC,theta
0.136363636363636,BOSC,theta
0,BOSC,theta
0.154791154791155,BOSC,theta
0.248157248157248,BOSC,theta
0,BOSC,theta
0.264127764127764,BOSC,theta
0.713759213759214,BOSC,theta
0.538083538083538,BOSC,theta
0.738329238329238,BOSC,theta
0.557739557739558,BOSC,theta
0,BOSC,theta
0.576167076167076,BOSC,theta
0.556511056511056,BOSC,theta
0.300982800982801,BOSC,theta
0.574938574938575,BOSC,theta
0.36977886977887,BOSC,theta
0,BOSC,theta
0.395577395577396,BOSC,theta
0.334152334152334,BOSC,theta
0.240786240786241,BOSC,theta
0.35012285012285,BOSC,theta
0.857493857493858,BOSC,theta
0,BOSC,theta
0.871007371007371,BOSC,theta
0.36977886977887,BOSC,theta
0.312039312039312,BOSC,theta
0.37960687960688,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0.240786240786241,BOSC,theta
0.305896805896806,BOSC,theta
0,BOSC,theta
0.319410319410319,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0.721130221130221,BOSC,theta
0.530712530712531,BOSC,theta
0.745700245700246,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0.250614250614251,BOSC,theta
0.187960687960688,BOSC,theta
0,BOSC,theta
0.2002457002457,BOSC,theta
0.555282555282555,BOSC,theta
0.394348894348894,BOSC,theta
0.582309582309582,BOSC,theta
0.588452088452088,BOSC,theta
0,BOSC,theta
0.606879606879607,BOSC,theta
0.34029484029484,BOSC,theta
0.242014742014742,BOSC,theta
0.35995085995086,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0.748157248157248,BOSC,theta
0.253071253071253,BOSC,theta
0.804668304668305,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0.27027027027027,BOSC,theta
0,BOSC,theta
0.285012285012285,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0.312039312039312,BOSC,theta
0,BOSC,theta
0.329238329238329,BOSC,theta
0.418918918918919,BOSC,theta
0.272727272727273,BOSC,theta
0.437346437346437,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0.257985257985258,BOSC,theta
0.695331695331695,BOSC,theta
0.539312039312039,BOSC,theta
0.712530712530713,BOSC,theta
0.466830466830467,BOSC,theta
0,BOSC,theta
0.476658476658477,BOSC,theta
0.394348894348894,BOSC,theta
0,BOSC,theta
0.41031941031941,BOSC,theta
0.21990171990172,BOSC,theta
0,BOSC,theta
0.614250614250614,BOSC,theta
0.604422604422604,BOSC,theta
0,BOSC,theta
0.622850122850123,BOSC,theta
0.373464373464373,BOSC,theta
0,BOSC,theta
0.385749385749386,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0.909090909090909,BOSC,theta
0.452088452088452,BOSC,theta
0.916461916461916,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0.262899262899263,BOSC,theta
0,BOSC,theta
0.297297297297297,BOSC,theta
0.771498771498772,BOSC,theta
0.287469287469287,BOSC,theta
0.815724815724816,BOSC,theta
0.444717444717445,BOSC,theta
0.292383292383292,BOSC,theta
0.463144963144963,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0,BOSC,theta
0.563882063882064,BOSC,theta
0.323095823095823,BOSC,theta
0.576167076167076,eBOSC,theta
0.466830466830467,eBOSC,theta
0,eBOSC,theta
0.511056511056511,eBOSC,theta
0.582309582309582,eBOSC,theta
0,eBOSC,theta
0.71990171990172,eBOSC,theta
0.194103194103194,eBOSC,theta
0,eBOSC,theta
0.197788697788698,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.660933660933661,eBOSC,theta
0,eBOSC,theta
0.699017199017199,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.476658476658477,eBOSC,theta
0,eBOSC,theta
0.488943488943489,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.723587223587224,eBOSC,theta
0.240786240786241,eBOSC,theta
0.753071253071253,eBOSC,theta
0.325552825552826,eBOSC,theta
0.22972972972973,eBOSC,theta
0.461916461916462,eBOSC,theta
0.412776412776413,eBOSC,theta
0,eBOSC,theta
0.433660933660934,eBOSC,theta
0.324324324324324,eBOSC,theta
0.254299754299754,eBOSC,theta
0.342751842751843,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.84029484029484,eBOSC,theta
0.595823095823096,eBOSC,theta
0.85012285012285,eBOSC,theta
0.713759213759214,eBOSC,theta
0,eBOSC,theta
0.749385749385749,eBOSC,theta
0.750614250614251,eBOSC,theta
0.41031941031941,eBOSC,theta
0.778869778869779,eBOSC,theta
0.64004914004914,eBOSC,theta
0,eBOSC,theta
0.664619164619165,eBOSC,theta
0.328009828009828,eBOSC,theta
0,eBOSC,theta
0.361179361179361,eBOSC,theta
0.601965601965602,eBOSC,theta
0,eBOSC,theta
0.656019656019656,eBOSC,theta
0.312039312039312,eBOSC,theta
0,eBOSC,theta
0.332923832923833,eBOSC,theta
0.314496314496314,eBOSC,theta
0,eBOSC,theta
0.450859950859951,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.617936117936118,eBOSC,theta
0.261670761670762,eBOSC,theta
0.646191646191646,eBOSC,theta
0.958230958230958,eBOSC,theta
0.647420147420147,eBOSC,theta
0.961916461916462,eBOSC,theta
0.35012285012285,eBOSC,theta
0,eBOSC,theta
0.36977886977887,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.318181818181818,eBOSC,theta
0,eBOSC,theta
0.474201474201474,eBOSC,theta
0.615479115479115,eBOSC,theta
0.493857493857494,eBOSC,theta
0.628992628992629,eBOSC,theta
0.727272727272727,eBOSC,theta
0,eBOSC,theta
0.744471744471744,eBOSC,theta
0.35995085995086,eBOSC,theta
0,eBOSC,theta
0.374692874692875,eBOSC,theta
0.233415233415233,eBOSC,theta
0,eBOSC,theta
0.255528255528256,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.506142506142506,eBOSC,theta
0,eBOSC,theta
0.522113022113022,eBOSC,theta
0.890663390663391,eBOSC,theta
0.283783783783784,eBOSC,theta
0.901719901719902,eBOSC,theta
0.961916461916462,eBOSC,theta
0.552825552825553,eBOSC,theta
0.966830466830467,eBOSC,theta
0.687960687960688,eBOSC,theta
0,eBOSC,theta
0.724815724815725,eBOSC,theta
0.523341523341523,eBOSC,theta
0,eBOSC,theta
0.566339066339066,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.438574938574939,eBOSC,theta
0.162162162162162,eBOSC,theta
0.472972972972973,eBOSC,theta
0.805896805896806,eBOSC,theta
0.469287469287469,eBOSC,theta
0.868550368550369,eBOSC,theta
0.572481572481572,eBOSC,theta
0,eBOSC,theta
0.577395577395577,eBOSC,theta
0.733415233415233,eBOSC,theta
0,eBOSC,theta
0.773955773955774,eBOSC,theta
0.445945945945946,eBOSC,theta
0,eBOSC,theta
0.542997542997543,eBOSC,theta
0.313267813267813,eBOSC,theta
0,eBOSC,theta
0.323095823095823,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.234643734643735,eBOSC,theta
0.175675675675676,eBOSC,theta
0,eBOSC,theta
0.180589680589681,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.895577395577396,eBOSC,theta
0.477886977886978,eBOSC,theta
0.906633906633907,eBOSC,theta
0.282555282555283,eBOSC,theta
0,eBOSC,theta
0.538083538083538,eBOSC,theta
0.7002457002457,eBOSC,theta
0.313267813267813,eBOSC,theta
0.717444717444717,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.724815724815725,eBOSC,theta
0.26044226044226,eBOSC,theta
0.755528255528256,eBOSC,theta
0.250614250614251,eBOSC,theta
0,eBOSC,theta
0.294840294840295,eBOSC,theta
0.437346437346437,eBOSC,theta
0.2997542997543,eBOSC,theta
0.447174447174447,eBOSC,theta
0.257985257985258,eBOSC,theta
0,eBOSC,theta
0.312039312039312,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.339066339066339,eBOSC,theta
0,eBOSC,theta
0.520884520884521,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.699017199017199,eBOSC,theta
0.291154791154791,eBOSC,theta
0.737100737100737,eBOSC,theta
0.242014742014742,eBOSC,theta
0,eBOSC,theta
0.245700245700246,eBOSC,theta
0.234643734643735,eBOSC,theta
0,eBOSC,theta
0.539312039312039,eBOSC,theta
0.250614250614251,eBOSC,theta
0,eBOSC,theta
0.257985257985258,eBOSC,theta
0.582309582309582,eBOSC,theta
0,eBOSC,theta
0.611793611793612,eBOSC,theta
0.28009828009828,eBOSC,theta
0,eBOSC,theta
0.283783783783784,eBOSC,theta
0.818181818181818,eBOSC,theta
0,eBOSC,theta
0.863636363636364,eBOSC,theta
0.819410319410319,eBOSC,theta
0.681818181818182,eBOSC,theta
0.831695331695332,eBOSC,theta
0.476658476658477,eBOSC,theta
0,eBOSC,theta
0.488943488943489,eBOSC,theta
0.953316953316953,eBOSC,theta
0.590909090909091,eBOSC,theta
1,eBOSC,theta
0.468058968058968,eBOSC,theta
0,eBOSC,theta
0.572481572481572,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.245700245700246,eBOSC,theta
0.635135135135135,eBOSC,theta
0.176904176904177,eBOSC,theta
0.654791154791155,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.520884520884521,eBOSC,theta
0.423832923832924,eBOSC,theta
0.536855036855037,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.636363636363636,eBOSC,theta
0.158476658476658,eBOSC,theta
0.670761670761671,eBOSC,theta
0.658476658476658,eBOSC,theta
0.325552825552826,eBOSC,theta
0.680589680589681,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.323095823095823,eBOSC,theta
0,eBOSC,theta
0.346437346437346,eBOSC,theta
0.582309582309582,eBOSC,theta
0.281326781326781,eBOSC,theta
0.609336609336609,eBOSC,theta
0.48034398034398,eBOSC,theta
0.255528255528256,eBOSC,theta
0.512285012285012,eBOSC,theta
0.590909090909091,eBOSC,theta
0.406633906633907,eBOSC,theta
0.609336609336609,eBOSC,theta
0.654791154791155,eBOSC,theta
0,eBOSC,theta
0.750614250614251,eBOSC,theta
0.414004914004914,eBOSC,theta
0,eBOSC,theta
0.432432432432432,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.718673218673219,eBOSC,theta
0.30958230958231,eBOSC,theta
0.735872235872236,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.238329238329238,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.337837837837838,eBOSC,theta
0,eBOSC,theta
0.383292383292383,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.256756756756757,eBOSC,theta
0.207616707616708,eBOSC,theta
0.265356265356265,eBOSC,theta
0.251842751842752,eBOSC,theta
0,eBOSC,theta
0.259213759213759,eBOSC,theta
0.546683046683047,eBOSC,theta
0,eBOSC,theta
0.662162162162162,eBOSC,theta
0.94963144963145,eBOSC,theta
0.265356265356265,eBOSC,theta
0.963144963144963,eBOSC,theta
0.546683046683047,eBOSC,theta
0.461916461916462,eBOSC,theta
0.777641277641278,eBOSC,theta
0.335380835380835,eBOSC,theta
0,eBOSC,theta
0.347665847665848,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.800982800982801,eBOSC,theta
0.320638820638821,eBOSC,theta
0.825552825552825,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.240786240786241,eBOSC,theta
0,eBOSC,theta
0.36977886977887,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.507371007371007,eBOSC,theta
0.402948402948403,eBOSC,theta
0,eBOSC,theta
0.411547911547912,eBOSC,theta
0.577395577395577,eBOSC,theta
0,eBOSC,theta
0.613022113022113,eBOSC,theta
0.374692874692875,eBOSC,theta
0,eBOSC,theta
0.42997542997543,eBOSC,theta
0.683046683046683,eBOSC,theta
0,eBOSC,theta
0.702702702702703,eBOSC,theta
0.883292383292383,eBOSC,theta
0.507371007371007,eBOSC,theta
0.928746928746929,eBOSC,theta
0.346437346437346,eBOSC,theta
0,eBOSC,theta
0.389434889434889,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.254299754299754,eBOSC,theta
0,eBOSC,theta
0.262899262899263,eBOSC,theta
0.313267813267813,eBOSC,theta
0,eBOSC,theta
0.321867321867322,eBOSC,theta
0.192874692874693,eBOSC,theta
0,eBOSC,theta
0.203931203931204,eBOSC,theta
0.355036855036855,eBOSC,theta
0.276412776412776,eBOSC,theta
0.363636363636364,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.228501228501229,eBOSC,theta
0,eBOSC,theta
0.235872235872236,eBOSC,theta
0.551597051597052,eBOSC,theta
0,eBOSC,theta
0.582309582309582,eBOSC,theta
0.547911547911548,eBOSC,theta
0,eBOSC,theta
0.574938574938575,eBOSC,theta
0.452088452088452,eBOSC,theta
0,eBOSC,theta
0.457002457002457,eBOSC,theta
0.273955773955774,eBOSC,theta
0,eBOSC,theta
0.2997542997543,eBOSC,theta
0.692874692874693,eBOSC,theta
0.308353808353808,eBOSC,theta
0.718673218673219,eBOSC,theta
0.421375921375921,eBOSC,theta
0.276412776412776,eBOSC,theta
0.600737100737101,eBOSC,theta
0.514742014742015,eBOSC,theta
0,eBOSC,theta
0.528255528255528,eBOSC,theta
0.267813267813268,eBOSC,theta
0,eBOSC,theta
0.281326781326781,eBOSC,theta
0.28009828009828,eBOSC,theta
0,eBOSC,theta
0.292383292383292,eBOSC,theta
0.49017199017199,eBOSC,theta
0.143734643734644,eBOSC,theta
0.528255528255528,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.251842751842752,eBOSC,theta
0,eBOSC,theta
0.261670761670762,eBOSC,theta
0.692874692874693,eBOSC,theta
0.294840294840295,eBOSC,theta
0.717444717444717,eBOSC,theta
0.670761670761671,eBOSC,theta
0,eBOSC,theta
0.706388206388206,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.751842751842752,eBOSC,theta
0.291154791154791,eBOSC,theta
0.83046683046683,eBOSC,theta
0.767813267813268,eBOSC,theta
0.487714987714988,eBOSC,theta
0.773955773955774,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.304668304668305,eBOSC,theta
0,eBOSC,theta
0.323095823095823,eBOSC,theta
0.812039312039312,eBOSC,theta
0.2997542997543,eBOSC,theta
0.826781326781327,eBOSC,theta
0.342751842751843,eBOSC,theta
0,eBOSC,theta
0.366093366093366,eBOSC,theta
0.230958230958231,eBOSC,theta
0,eBOSC,theta
0.242014742014742,eBOSC,theta
0.384520884520885,eBOSC,theta
0.259213759213759,eBOSC,theta
0.391891891891892,eBOSC,theta
0.561425061425061,eBOSC,theta
0.278869778869779,eBOSC,theta
0.573710073710074,eBOSC,theta
1,eBOSC,theta
0.471744471744472,eBOSC,theta
1,eBOSC,theta
0.684275184275184,eBOSC,theta
0.256756756756757,eBOSC,theta
0.706388206388206,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.296068796068796,eBOSC,theta
0,eBOSC,theta
0.314496314496314,eBOSC,theta
0.214987714987715,eBOSC,theta
0,eBOSC,theta
0.222358722358722,eBOSC,theta
0.578624078624079,eBOSC,theta
0.288697788697789,eBOSC,theta
0.62039312039312,eBOSC,theta
0.590909090909091,eBOSC,theta
0.248157248157248,eBOSC,theta
0.626535626535627,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.638820638820639,eBOSC,theta
0,eBOSC,theta
0.66953316953317,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.085995085995086,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.254299754299754,eBOSC,theta
0,eBOSC,theta
0.492628992628993,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.275184275184275,eBOSC,theta
0.335380835380835,eBOSC,theta
0.254299754299754,eBOSC,theta
0.361179361179361,eBOSC,theta
0.576167076167076,eBOSC,theta
0.233415233415233,eBOSC,theta
0.606879606879607,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0,eBOSC,theta
0.426289926289926,eBOSC,theta
0.27027027027027,eBOSC,theta
0.43980343980344,eBOSC,theta
0.364864864864865,eBOSC,theta
0,eBOSC,theta
0.414004914004914,eBOSC,theta
0.433660933660934,eBOSC,theta
