HR,condition,oscillation
0.998771498771499,BOSC,theta
0.975429975429975,BOSC,theta
1,BOSC,theta
0.986486486486487,BOSC,theta
0.947174447174447,BOSC,theta
0.997542997542998,BOSC,theta
0.971744471744472,BOSC,theta
0.938574938574939,BOSC,theta
0.988943488943489,BOSC,theta
1,BOSC,theta
0.985257985257985,BOSC,theta
1,BOSC,theta
0.953316953316953,BOSC,theta
0.909090909090909,BOSC,theta
0.966830466830467,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.954545454545455,BOSC,theta
0.916461916461916,BOSC,theta
0.964373464373464,BOSC,theta
1,BOSC,theta
0.981572481572482,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.914004914004914,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.984029484029484,BOSC,theta
1,BOSC,theta
0.92997542997543,BOSC,theta
0.883292383292383,BOSC,theta
0.948402948402948,BOSC,theta
1,BOSC,theta
0.993857493857494,BOSC,theta
1,BOSC,theta
0.943488943488944,BOSC,theta
0.861179361179361,BOSC,theta
1,BOSC,theta
0.793611793611794,BOSC,theta
0.458230958230958,BOSC,theta
0.802211302211302,BOSC,theta
1,BOSC,theta
0.969287469287469,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.976658476658477,BOSC,theta
1,BOSC,theta
0.964373464373464,BOSC,theta
0.943488943488944,BOSC,theta
0.97051597051597,BOSC,theta
1,BOSC,theta
0.7997542997543,BOSC,theta
1,BOSC,theta
0.996314496314496,BOSC,theta
0.977886977886978,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.977886977886978,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.94963144963145,BOSC,theta
0.851351351351351,BOSC,theta
0.971744471744472,BOSC,theta
0.996314496314496,BOSC,theta
0.958230958230958,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.993857493857494,BOSC,theta
1,BOSC,theta
0.773955773955774,BOSC,theta
0.647420147420147,BOSC,theta
0.834152334152334,BOSC,theta
0.996314496314496,BOSC,theta
0.508599508599509,BOSC,theta
1,BOSC,theta
0.995085995085995,BOSC,theta
0.954545454545455,BOSC,theta
1,BOSC,theta
0.987714987714988,BOSC,theta
0.912776412776413,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.982800982800983,BOSC,theta
0.968058968058968,BOSC,theta
0.99017199017199,BOSC,theta
0.847665847665848,BOSC,theta
0.764127764127764,BOSC,theta
0.878378378378378,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.796068796068796,BOSC,theta
0.416461916461916,BOSC,theta
0.923832923832924,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.992628992628993,BOSC,theta
1,BOSC,theta
0.958230958230958,BOSC,theta
0.941031941031941,BOSC,theta
0.964373464373464,BOSC,theta
1,BOSC,theta
0.974201474201474,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.982800982800983,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.998771498771499,BOSC,theta
1,BOSC,theta
0.475429975429975,BOSC,theta
0.372235872235872,BOSC,theta
0.583538083538084,BOSC,theta
1,BOSC,theta
0.995085995085995,BOSC,theta
1,BOSC,theta
0.998771498771499,BOSC,theta
0.974201474201474,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.943488943488944,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.998771498771499,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.981572481572482,BOSC,theta
1,BOSC,theta
0.972972972972973,BOSC,theta
0.931203931203931,BOSC,theta
1,BOSC,theta
0.98034398034398,BOSC,theta
0.958230958230958,BOSC,theta
0.986486486486487,BOSC,theta
0.914004914004914,BOSC,theta
0.814496314496315,BOSC,theta
0.966830466830467,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.998771498771499,BOSC,theta
0.975429975429975,BOSC,theta
1,BOSC,theta
0.986486486486487,BOSC,theta
0.888206388206388,BOSC,theta
0.993857493857494,BOSC,theta
1,BOSC,theta
0.975429975429975,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.982800982800983,BOSC,theta
1,BOSC,theta
0.995085995085995,BOSC,theta
0.98034398034398,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.998771498771499,BOSC,theta
1,BOSC,theta
0.997542997542998,BOSC,theta
0.972972972972973,BOSC,theta
1,BOSC,theta
0.991400491400491,BOSC,theta
0.97051597051597,BOSC,theta
1,BOSC,theta
0.80958230958231,BOSC,theta
0.636363636363636,BOSC,theta
0.847665847665848,BOSC,theta
1,BOSC,theta
0.981572481572482,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.998771498771499,BOSC,theta
1,BOSC,theta
0.966830466830467,BOSC,theta
0.950859950859951,BOSC,theta
0.971744471744472,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.963144963144963,BOSC,theta
1,BOSC,theta
0.959459459459459,BOSC,theta
0.902948402948403,BOSC,theta
0.976658476658477,BOSC,theta
0.991400491400491,BOSC,theta
0.97051597051597,BOSC,theta
0.997542997542998,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.991400491400491,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.814496314496315,BOSC,theta
0.705159705159705,BOSC,theta
0.86977886977887,BOSC,theta
1,BOSC,theta
0.975429975429975,BOSC,theta
1,BOSC,theta
0.987714987714988,BOSC,theta
0.948402948402948,BOSC,theta
0.998771498771499,BOSC,theta
1,BOSC,theta
0.998771498771499,BOSC,theta
1,BOSC,theta
0.981572481572482,BOSC,theta
0.955773955773956,BOSC,theta
0.993857493857494,BOSC,theta
1,BOSC,theta
0.702702702702703,BOSC,theta
1,BOSC,theta
0.937346437346437,BOSC,theta
0,BOSC,theta
0.993857493857494,BOSC,theta
1,BOSC,theta
0.988943488943489,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.997542997542998,BOSC,theta
0.976658476658477,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.786240786240786,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.975429975429975,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.69041769041769,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.996314496314496,BOSC,theta
1,BOSC,theta
0.99017199017199,BOSC,theta
0.944717444717445,BOSC,theta
0.997542997542998,BOSC,theta
1,BOSC,theta
0.97051597051597,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.997542997542998,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.987714987714988,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.986486486486487,BOSC,theta
1,BOSC,theta
0.713759213759214,BOSC,theta
0.588452088452088,BOSC,theta
0.906633906633907,BOSC,theta
0.680589680589681,BOSC,theta
0.614250614250614,BOSC,theta
0.931203931203931,BOSC,theta
0.782555282555283,BOSC,theta
0.703931203931204,BOSC,theta
0.945945945945946,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.998771498771499,BOSC,theta
1,BOSC,theta
0.901719901719902,BOSC,theta
0.855036855036855,BOSC,theta
0.922604422604423,BOSC,theta
1,BOSC,theta
0.976658476658477,BOSC,theta
1,BOSC,theta
0.964373464373464,BOSC,theta
0.895577395577396,BOSC,theta
0.985257985257985,BOSC,theta
0.937346437346437,BOSC,theta
0.818181818181818,BOSC,theta
0.964373464373464,BOSC,theta
0.998771498771499,BOSC,theta
0.972972972972973,BOSC,theta
1,BOSC,theta
0.953316953316953,BOSC,theta
0.911547911547912,BOSC,theta
0.976658476658477,BOSC,theta
0.988943488943489,BOSC,theta
0.964373464373464,BOSC,theta
1,BOSC,theta
0.991400491400491,BOSC,theta
0.976658476658477,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.99017199017199,BOSC,theta
1,BOSC,theta
0.899262899262899,BOSC,theta
0.691646191646192,BOSC,theta
0.927518427518428,BOSC,theta
0.832923832923833,BOSC,theta
0.755528255528256,BOSC,theta
0.862407862407862,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.992628992628993,BOSC,theta
1,BOSC,theta
0.98034398034398,BOSC,theta
0.942260442260442,BOSC,theta
0.993857493857494,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,eBOSC,theta
0.996314496314496,eBOSC,theta
0.966830466830467,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.996314496314496,eBOSC,theta
1,eBOSC,theta
0.964373464373464,eBOSC,theta
0.943488943488944,eBOSC,theta
0.974201474201474,eBOSC,theta
0.993857493857494,eBOSC,theta
0.955773955773956,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.98034398034398,eBOSC,theta
1,eBOSC,theta
0.862407862407862,eBOSC,theta
0.788697788697789,eBOSC,theta
0.888206388206388,eBOSC,theta
1,eBOSC,theta
0.992628992628993,eBOSC,theta
1,eBOSC,theta
0.658476658476658,eBOSC,theta
0.488943488943489,eBOSC,theta
0.772727272727273,eBOSC,theta
1,eBOSC,theta
0.964373464373464,eBOSC,theta
1,eBOSC,theta
0.98034398034398,eBOSC,theta
0.909090909090909,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.733415233415233,eBOSC,theta
0.653562653562654,eBOSC,theta
1,eBOSC,theta
0.998771498771499,eBOSC,theta
0.972972972972973,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.911547911547912,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.954545454545455,eBOSC,theta
0.931203931203931,eBOSC,theta
0.963144963144963,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.993857493857494,eBOSC,theta
0.97051597051597,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.992628992628993,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.977886977886978,eBOSC,theta
1,eBOSC,theta
0.834152334152334,eBOSC,theta
0.692874692874693,eBOSC,theta
0.893120393120393,eBOSC,theta
1,eBOSC,theta
0.995085995085995,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.97051597051597,eBOSC,theta
0.909090909090909,eBOSC,theta
0.981572481572482,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.925061425061425,eBOSC,theta
0.882063882063882,eBOSC,theta
0.937346437346437,eBOSC,theta
0.977886977886978,eBOSC,theta
0.959459459459459,eBOSC,theta
0.987714987714988,eBOSC,theta
1,eBOSC,theta
0.976658476658477,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.974201474201474,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.71990171990172,eBOSC,theta
1,eBOSC,theta
0.964373464373464,eBOSC,theta
0.918918918918919,eBOSC,theta
0.979115479115479,eBOSC,theta
1,eBOSC,theta
0.991400491400491,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.987714987714988,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.977886977886978,eBOSC,theta
1,eBOSC,theta
0.832923832923833,eBOSC,theta
0.781326781326781,eBOSC,theta
0.853808353808354,eBOSC,theta
1,eBOSC,theta
0.982800982800983,eBOSC,theta
1,eBOSC,theta
0.99017199017199,eBOSC,theta
0.966830466830467,eBOSC,theta
0.997542997542998,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.882063882063882,eBOSC,theta
0.675675675675676,eBOSC,theta
0.928746928746929,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.926289926289926,eBOSC,theta
1,eBOSC,theta
0.93980343980344,eBOSC,theta
0.891891891891892,eBOSC,theta
0.945945945945946,eBOSC,theta
1,eBOSC,theta
0.991400491400491,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.992628992628993,eBOSC,theta
1,eBOSC,theta
0.78009828009828,eBOSC,theta
0.431203931203931,eBOSC,theta
0.873464373464373,eBOSC,theta
0.992628992628993,eBOSC,theta
0.972972972972973,eBOSC,theta
0.998771498771499,eBOSC,theta
1,eBOSC,theta
0.987714987714988,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.965601965601966,eBOSC,theta
0.909090909090909,eBOSC,theta
0.979115479115479,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.793611793611794,eBOSC,theta
0.540540540540541,eBOSC,theta
0.917690417690418,eBOSC,theta
0.975429975429975,eBOSC,theta
0.318181818181818,eBOSC,theta
0.982800982800983,eBOSC,theta
1,eBOSC,theta
0.936117936117936,eBOSC,theta
1,eBOSC,theta
0.966830466830467,eBOSC,theta
0.351351351351351,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.921375921375921,eBOSC,theta
0.85012285012285,eBOSC,theta
0.944717444717445,eBOSC,theta
1,eBOSC,theta
0.987714987714988,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.98034398034398,eBOSC,theta
1,eBOSC,theta
0.969287469287469,eBOSC,theta
0.866093366093366,eBOSC,theta
0.993857493857494,eBOSC,theta
0.98034398034398,eBOSC,theta
0.928746928746929,eBOSC,theta
0.997542997542998,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.848894348894349,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.997542997542998,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.979115479115479,eBOSC,theta
1,eBOSC,theta
0.986486486486487,eBOSC,theta
0.966830466830467,eBOSC,theta
0.992628992628993,eBOSC,theta
0.745700245700246,eBOSC,theta
0.399262899262899,eBOSC,theta
0.823095823095823,eBOSC,theta
1,eBOSC,theta
0.958230958230958,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.988943488943489,eBOSC,theta
0.934889434889435,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.998771498771499,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.923832923832924,eBOSC,theta
0.57002457002457,eBOSC,theta
0.976658476658477,eBOSC,theta
0.988943488943489,eBOSC,theta
0.87960687960688,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.975429975429975,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.988943488943489,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.703931203931204,eBOSC,theta
0.593366093366093,eBOSC,theta
0.828009828009828,eBOSC,theta
0.959459459459459,eBOSC,theta
0.852579852579853,eBOSC,theta
0.982800982800983,eBOSC,theta
0.996314496314496,eBOSC,theta
0.907862407862408,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.964373464373464,eBOSC,theta
1,eBOSC,theta
0.84029484029484,eBOSC,theta
0.787469287469287,eBOSC,theta
0.864864864864865,eBOSC,theta
1,eBOSC,theta
0.984029484029484,eBOSC,theta
1,eBOSC,theta
0.981572481572482,eBOSC,theta
0.959459459459459,eBOSC,theta
0.99017199017199,eBOSC,theta
0.882063882063882,eBOSC,theta
0.794840294840295,eBOSC,theta
0.906633906633907,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.945945945945946,eBOSC,theta
0.92014742014742,eBOSC,theta
0.953316953316953,eBOSC,theta
0.927518427518428,eBOSC,theta
0.843980343980344,eBOSC,theta
0.969287469287469,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.899262899262899,eBOSC,theta
0.791154791154791,eBOSC,theta
0.968058968058968,eBOSC,theta
1,eBOSC,theta
0.594594594594595,eBOSC,theta
1,eBOSC,theta
0.964373464373464,eBOSC,theta
0.936117936117936,eBOSC,theta
0.979115479115479,eBOSC,theta
1,eBOSC,theta
0.355036855036855,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.97051597051597,eBOSC,theta
1,eBOSC,theta
0.982800982800983,eBOSC,theta
0.960687960687961,eBOSC,theta
0.997542997542998,eBOSC,theta
1,eBOSC,theta
0.968058968058968,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.938574938574939,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.987714987714988,eBOSC,theta
1,eBOSC,theta
0.987714987714988,eBOSC,theta
0.94963144963145,eBOSC,theta
1,eBOSC,theta
0.998771498771499,eBOSC,theta
0.98034398034398,eBOSC,theta
1,eBOSC,theta
0.947174447174447,eBOSC,theta
0.899262899262899,eBOSC,theta
0.958230958230958,eBOSC,theta
0.877149877149877,eBOSC,theta
0.771498771498772,eBOSC,theta
0.958230958230958,eBOSC,theta
0.77027027027027,eBOSC,theta
0.745700245700246,eBOSC,theta
0.778869778869779,eBOSC,theta
0.787469287469287,eBOSC,theta
0.673218673218673,eBOSC,theta
0.848894348894349,eBOSC,theta
1,eBOSC,theta
0.986486486486487,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.997542997542998,eBOSC,theta
1,eBOSC,theta
0.995085995085995,eBOSC,theta
0.787469287469287,eBOSC,theta
1,eBOSC,theta
0.98034398034398,eBOSC,theta
0.943488943488944,eBOSC,theta
0.995085995085995,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.945945945945946,eBOSC,theta
0.611793611793612,eBOSC,theta
0.961916461916462,eBOSC,theta
0.982800982800983,eBOSC,theta
0.950859950859951,eBOSC,theta
0.997542997542998,eBOSC,theta
1,eBOSC,theta
0.981572481572482,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.988943488943489,eBOSC,theta
1,eBOSC,theta
0.965601965601966,eBOSC,theta
0.683046683046683,eBOSC,theta
0.97051597051597,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.993857493857494,eBOSC,theta
1,eBOSC,theta
0.964373464373464,eBOSC,theta
0.915233415233415,eBOSC,theta
0.974201474201474,eBOSC,theta
1,eBOSC,theta
0.985257985257985,eBOSC,theta
1,eBOSC,theta
0.974201474201474,eBOSC,theta
0.936117936117936,eBOSC,theta
0.987714987714988,eBOSC,theta
0.947174447174447,eBOSC,theta
0.852579852579853,eBOSC,theta
0.961916461916462,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.953316953316953,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.987714987714988,eBOSC,theta
0.966830466830467,eBOSC,theta
0.995085995085995,eBOSC,theta
1,eBOSC,theta
0.995085995085995,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.906633906633907,eBOSC,theta
1,eBOSC,theta
0.851351351351351,eBOSC,theta
0.761670761670762,eBOSC,theta
0.968058968058968,eBOSC,theta
0.997542997542998,eBOSC,theta
0.927518427518428,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.975429975429975,eBOSC,theta
0.947174447174447,eBOSC,theta
0.987714987714988,eBOSC,theta
1,eBOSC,theta
0.997542997542998,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.708845208845209,eBOSC,theta
0.55036855036855,eBOSC,theta
0.916461916461916,eBOSC,theta
1,eBOSC,theta
0.979115479115479,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.971744471744472,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.863636363636364,eBOSC,theta
0.71990171990172,eBOSC,theta
0.933660933660934,eBOSC,theta
0.997542997542998,eBOSC,theta
0.69041769041769,eBOSC,theta
1,eBOSC,theta
0.961916461916462,eBOSC,theta
0.893120393120393,eBOSC,theta
0.976658476658477,eBOSC,theta
0.995085995085995,eBOSC,theta
0.971744471744472,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.971744471744472,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.992628992628993,eBOSC,theta
0.966830466830467,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.861179361179361,eBOSC,theta
0.508599508599509,eBOSC,theta
0.923832923832924,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.76044226044226,eBOSC,theta
0.675675675675676,eBOSC,theta
0.997542997542998,eBOSC,theta
0.937346437346437,eBOSC,theta
0.886977886977887,eBOSC,theta
0.943488943488944,eBOSC,theta
1,eBOSC,theta
0.993857493857494,eBOSC,theta
1,eBOSC,theta
0.957002457002457,eBOSC,theta
0.707616707616708,fBOSC,theta
0.987714987714988,fBOSC,theta
0.969287469287469,fBOSC,theta
0.927518427518428,fBOSC,theta
0.988943488943489,fBOSC,theta
0.991400491400491,fBOSC,theta
0.97051597051597,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
0.906633906633907,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
0.796068796068796,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
1,fBOSC,theta
0.996314496314496,fBOSC,theta
0.364864864864865,fBOSC,theta
1,fBOSC,theta
0.992628992628993,fBOSC,theta
0.963144963144963,fBOSC,theta
1,fBOSC,theta
0.984029484029484,fBOSC,theta
0.964373464373464,fBOSC,theta
0.99017199017199,fBOSC,theta
1,fBOSC,theta
0.997542997542998,fBOSC,theta
